gu_name,dong_name,intro
관악구,인헌동,"인헌동은 관악구 동쪽 봉천동 생활권에 위치해 낙성대역과 인헌시장, 관악산 방면과 가깝다. 주택가와 전통시장, 학교, 생활상권이 함께 분포하며, 서울대입구·사당 방면 접근성도 좋다. 지역 생활 기반이 잘 갖춰진 주거지이다."
관악구,조원동,"조원동은 관악구 서쪽 끝에 가까운 주거 지역으로, 구로디지털단지역과 신대방역 생활권에 인접해 있다. 남부순환로와 시흥대로 접근성이 좋고, 주택가와 근린상권, 업무지 배후 수요가 함께 나타난다. 관악구와 금천·동작 방면을 잇는 입지다."
관악구,중앙동,"중앙동은 관악구 봉천동 일대의 중심 생활권에 위치한 지역이다. 서울대입구역, 봉천역, 관악구청과 가까워 행정·상업·교통 접근성이 좋고, 주거지와 상점, 음식점이 함께 분포한다. 관악구 중부의 생활 편의 기능이 모이는 지역이다."
관악구,청룡동,"청룡동은 관악구 서울대입구역 주변에 위치한 역세권 생활 지역이다. 관악구청, 봉천동 상권, 서울대학교 방면과 가까워 행정·상업·대학가 기능이 연결된다. 음식점과 학원, 주거시설이 함께 밀집해 유동인구가 많은 지역이다."
관악구,청림동,"청림동은 관악구 봉천동 북쪽 생활권에 속한 주거 지역이다. 봉천역과 서울대입구역 접근성이 있으며, 아파트 단지와 학교, 근린상권이 함께 분포한다. 비교적 차분한 주거지 성격을 바탕으로 관악구 중심 생활권과 연결되는 지역이다."
관악구,행운동,"행운동은 관악구 서울대입구역과 낙성대역 사이에 위치한 주거·상업 혼합 지역이다. 음식점, 카페, 학원, 주택가가 함께 분포하고 서울대학교와도 가까워 학생과 주민 수요가 많다. 교통 접근성과 생활 편의성이 높은 관악구 중심 생활권이다."
관악구,낙성대동,"낙성대동은 관악구 동남부에 위치하며 낙성대역과 낙성대공원, 서울대학교 방면과 가깝다. 관악산 자락의 자연환경과 대학가 생활권, 주거지가 함께 나타난다. 강감찬 장군 관련 역사 이미지와 녹지 접근성이 특징인 지역이다."
관악구,보라매동,"보라매동은 관악구 북서쪽에 위치해 동작구 보라매공원 생활권과 맞닿아 있다. 보라매공원, 신대방역, 당곡사거리 일대와 가까우며 아파트와 주거지, 상업시설이 혼재한다. 공원 접근성과 서남권 교통·생활 편의성을 함께 갖춘 지역이다."
광진구,능동,"능동은 서울 광진구 북서부에 위치한 주거·생활 지역으로, 어린이대공원과 능동로 일대가 대표적이다. 군자역과 어린이대공원역 접근성이 좋고, 공원·상권·주거지가 가까이 형성되어 가족 단위 방문과 생활 편의 수요가 함께 나타나는 지역이다."
광진구,광장동,"광장동은 서울 광진구 동쪽 한강변에 자리한 주거 중심 지역이다. 광나루역, 아차산, 한강공원과 가까우며 워커힐 일대와도 인접해 자연환경과 생활 편의가 결합되어 있다. 아파트 단지와 교육·근린시설이 밀집해 안정적인 주거지 성격이 강하다."
광진구,군자동,"군자동은 서울 광진구 서부에 위치한 생활권으로, 군자역과 능동로를 중심으로 교통 접근성이 좋은 지역이다. 세종대학교, 어린이대공원, 중곡동·능동 상권과 가까우며 대학가와 주거지, 근린상권이 함께 발달한 도심 생활 지역이다."
광진구,화양동,"화양동은 서울 광진구 건대입구 일대에 위치한 대표 대학가·상업 지역이다. 건국대학교와 건대입구역, 로데오거리, 먹자골목이 가까워 젊은 유동인구가 많다. 음식점, 카페, 문화시설이 밀집해 광진구의 활발한 상권을 이루는 지역이다."
광진구,구의1동,"구의1동은 서울 광진구 중부에 위치한 생활권으로, 구의역과 강변역, 자양동 방면 접근성이 좋다. 주거지와 근린상권이 혼재하고 광진구청, 동서울터미널, 한강변 생활권과 가까워 행정·교통·생활 기능을 함께 이용하기 편한 지역이다."
광진구,자양1동,"자양1동은 서울 광진구 남부 한강 인근에 자리한 주거·상업 혼합 지역이다. 건대입구역과 뚝섬유원지역, 자양로 일대와 가까우며, 아파트 단지와 음식점, 생활상권이 분포한다. 한강 접근성과 도심 교통 편의가 장점인 생활권이다."
광진구,중곡1동,"중곡1동은 서울 광진구 북부에 위치한 주거 중심 지역으로, 중곡역과 군자역 생활권을 공유한다. 중곡동 일대의 근린상권, 학교, 주택가가 밀집해 있으며 아차산·용마산 방면과도 가까워 생활 편의와 주거 안정성이 함께 나타난다."
광진구,구의2동,"구의2동은 서울 광진구 동북부에 위치한 주거 지역으로, 아차산과 광나루 생활권에 가깝다. 구의동 주택가와 아파트 단지, 학교, 근린시설이 형성되어 있으며, 자연환경과 도심 접근성을 함께 갖춘 조용한 주거지 성격이 강하다."
광진구,자양2동,"자양2동은 서울 광진구 남쪽 한강변과 가까운 주거 지역이다. 뚝섬유원지역, 강변북로, 한강공원 접근성이 좋고 아파트 단지와 생활상권이 이어져 있다. 한강 조망과 여가 공간을 가까이 누릴 수 있는 생활권으로 평가된다."
광진구,중곡2동,"중곡2동은 서울 광진구 북부 중곡동 생활권에 위치한 주거 중심 지역이다. 중곡역과 용마산로 일대 접근성이 좋고, 학교와 병원, 근린상권이 주택가 주변에 형성되어 있다. 아차산·용마산과 가까워 생활 편의와 자연 접근성이 공존한다."
광진구,구의3동,"구의3동은 서울 광진구 남동부에 위치하며 강변역과 동서울터미널 일대 생활권을 포함한다. 테크노마트, 지하철 2호선, 한강변 접근성이 좋고 아파트 단지와 상업시설이 함께 분포해 교통·상업·주거 기능이 복합된 지역이다."
광진구,자양3동,"자양3동은 서울 광진구 남부에 위치한 주거 생활권으로, 건대입구와 뚝섬유원지 사이에 자리한다. 한강공원, 지하철 2·7호선, 자양동 상권과 가까우며 아파트 단지와 학교, 생활 편의시설이 밀집해 주거 선호도가 높은 지역이다."
광진구,중곡3동,"중곡3동은 서울 광진구 북부의 주거 지역으로, 중곡역과 아차산역 생활권에 가깝다. 주택가와 근린상권, 학교가 고르게 분포하며 아차산·용마산 방면 접근성이 좋다. 비교적 안정적인 주거 환경과 생활 편의가 형성된 지역이다."
광진구,자양4동,"자양4동은 서울 광진구 남서부에 위치한 지역으로, 건대입구역과 뚝섬유원지역 사이 생활권에 속한다. 로데오거리, 커먼그라운드, 한강공원과 가까워 상업·문화·여가 기능이 활발하며 주거지와 젊은 상권이 함께 나타난다."
광진구,중곡4동,"중곡4동은 서울 광진구 북동부에 위치한 주거 중심 지역으로, 아차산역과 용마산 일대 접근성이 좋다. 주택가와 학교, 근린상권이 형성되어 있고 자연녹지와 가까워 생활환경이 비교적 쾌적하다. 중곡동 생활권의 동쪽 기반 지역이다."
구로구,항동,"항동은 서울 구로구 남서부에 위치한 주거 중심 지역으로, 부천시와 인접해 있다. 천왕산과 푸른수목원, 항동철길 주변의 녹지 자원이 가까우며, 최근 공동주택 단지가 조성되면서 자연환경과 생활 편의가 결합된 신흥 주거지 성격을 보인다."
구로구,수궁동,"수궁동은 서울 구로구 남서부 생활권에 위치한 지역으로, 궁동·온수동·천왕동 일대와 가깝다. 온수역과 오류동 생활권, 천왕산 주변 녹지와 연결되며, 학교와 주거지, 근린상권이 함께 형성된 비교적 차분한 주거 지역이다."
구로구,가리봉동,"가리봉동은 서울 구로구 동쪽에 위치한 지역으로, 구로디지털단지와 가산디지털단지 사이의 입지를 가진다. 과거 공업지역의 흔적과 다문화 상권, 소규모 주거지가 혼재하며, 디지털 산업단지와 인접한 생활·상업 기능이 나타나는 곳이다."
구로구,신도림동,"신도림동은 서울 구로구 북동부에 위치한 교통 중심 지역이다. 신도림역을 중심으로 지하철 1·2호선 환승 수요가 많고, 디큐브시티와 대형 상업시설, 업무시설, 아파트 단지가 밀집해 서남권의 대표적인 복합 생활권으로 꼽힌다."
구로구,개봉1동,"개봉1동은 서울 구로구 중부에 위치한 주거 지역으로, 개봉역과 경인로 생활권을 이용하기 쉽다. 개봉동 일대의 전통적인 주거지와 근린상권, 학교, 시장이 어우러져 있으며, 서부간선도로와 인접해 서남권 이동 접근성이 좋은 편이다."
구로구,고척1동,"고척1동은 서울 구로구 중북부에 위치한 지역으로, 고척스카이돔과 고척근린시장, 안양천 일대와 가깝다. 체육·문화시설과 주거지, 생활상권이 함께 자리하며, 개봉역과 구일역 생활권을 공유하는 도심형 주거 지역이다."
구로구,구로1동,"구로1동은 서울 구로구 북부에 위치한 지역으로, 구일역과 안양천, 고척스카이돔 주변 생활권과 연결된다. 아파트 단지와 학교, 근린상권이 분포하고, 안양천 산책로와 체육시설을 이용하기 쉬워 주거와 여가 기능이 함께 나타난다."
구로구,오류1동,"오류1동은 서울 구로구 서부에 위치한 지역으로, 오류동역과 경인로 주변 생활권을 중심으로 형성되어 있다. 오래된 주거지와 상업시설, 전통시장, 학교가 가까우며, 인천·부천 방면과 서울 도심을 잇는 교통축 위에 있는 지역이다."
구로구,개봉2동,"개봉2동은 서울 구로구 중부에 위치한 주거 중심 지역이다. 개봉역과 남부순환로, 개봉동 생활상권을 이용하기 좋고, 아파트와 다세대주택, 학교와 공원이 함께 분포한다. 일상 편의시설이 가까운 안정적인 생활권 성격이 강하다."
구로구,고척2동,"고척2동은 서울 구로구 중부의 주거 생활권에 위치한 지역이다. 고척근린공원과 계남근린공원, 학교, 아파트 단지가 가까우며, 고척스카이돔과 안양천 접근성도 갖추고 있다. 녹지와 생활 인프라가 결합된 주거지로 볼 수 있다."
구로구,구로2동,"구로2동은 서울 구로구 중심부에 위치한 지역으로, 구로역과 구로시장, 구로구청 주변 생활권과 가깝다. 전통시장과 상업시설, 주거지가 혼재하고, 경인선 철도와 주요 도로 접근성이 좋아 생활·교통 기능이 함께 발달한 지역이다."
구로구,오류2동,"오류2동은 서울 구로구 서남부에 위치한 지역으로, 오류동역과 천왕역 생활권을 함께 이용할 수 있다. 천왕산과 항동 일대 녹지, 아파트 단지, 학교와 근린상권이 분포해 주거 안정성과 자연 접근성을 함께 갖춘 생활권이다."
구로구,개봉3동,"개봉3동은 서울 구로구 남부 생활권에 위치한 주거 지역이다. 개봉역과 오류동 방면 접근성이 있고, 아파트와 다세대주택, 학교, 소규모 상권이 분포한다. 비교적 조용한 주거 환경과 기본 생활 편의시설이 결합된 지역이다."
구로구,구로3동,"구로3동은 서울 구로구 동남부에 위치하며 구로디지털단지와 가까운 업무·상업 중심 지역이다. 지하철 2호선 구로디지털단지역 주변으로 IT 기업, 오피스, 음식점, 상업시설이 밀집해 직장인 유동인구가 많은 생활권이다."
구로구,구로4동,"구로4동은 서울 구로구 중심 생활권에 위치한 지역으로, 남구로역과 구로시장, 구로동 일대 주거지와 가깝다. 다세대주택과 상업시설, 전통시장, 생활 편의시설이 혼재하며, 구로디지털단지와도 인접해 배후 주거지 성격을 보인다."
구로구,구로5동,"구로5동은 서울 구로구 북동부에 위치한 지역으로, 신도림역과 구로역 사이 생활권에 속한다. 대형 상업시설, 업무시설, 아파트 단지, 학교가 가까우며, 철도와 지하철 접근성이 좋아 주거와 상업 기능이 함께 발달해 있다."
금천구,가산동,"가산동은 서울 금천구 북서부에 위치한 대표적인 업무·산업 지역이다. 가산디지털단지역과 여러 지하철 노선이 지나며, 가산디지털단지와 대형 아울렛, 지식산업센터가 밀집해 직장인 유동인구가 많고 상업·업무 기능이 강하게 나타난다."
금천구,독산1동,"독산1동은 서울 금천구 중앙부와 북부 생활권에 걸쳐 있는 주거·상업 혼합 지역이다. 독산역과 금천구청역 접근성이 좋고, 안양천과 금천구청, 홈플러스 금천점 등 생활 편의시설이 가까워 주거지와 업무 배후 기능이 함께 형성되어 있다."
금천구,시흥1동,"시흥1동은 서울 금천구 남부 중심 생활권에 위치한 지역이다. 금천구청과 시흥사거리, 금천구청역 일대와 가까우며, 상업시설과 공공기관, 주거지가 밀집해 있다. 금천구 남부의 행정·생활 중심지 성격이 비교적 뚜렷한 동이다."
금천구,독산2동,"독산2동은 서울 금천구 독산동 생활권 안쪽에 자리한 주거 중심 지역이다. 독산로와 시흥대로 접근성이 좋고, 주변에 학교와 근린상권, 다세대주택이 분포한다. 대규모 업무지구와 가까우면서도 생활형 주거지 성격이 강한 지역이다."
금천구,시흥2동,"시흥2동은 서울 금천구 남서부 관악산 자락과 가까운 주거 지역이다. 호암산과 금천체육공원, 학교와 생활편의시설이 인접해 있으며, 경사지 주거지와 아파트 단지가 함께 분포한다. 자연환경과 생활권이 결합된 지역적 특성이 있다."
금천구,독산3동,"독산3동은 서울 금천구 독산동 일대의 생활 주거지로, 독산로와 남부순환로 접근성이 좋은 지역이다. 주변에 학교, 전통시장, 근린상권이 분포하고 다세대주택과 아파트가 함께 자리해 지역 주민 중심의 생활 기반이 형성되어 있다."
금천구,시흥3동,"시흥3동은 서울 금천구 남동부에 위치한 주거·산업 혼합 지역이다. 시흥대로와 안양 방면 접근성이 좋고, 주변에 공장·창고형 시설과 주거지가 함께 분포한다. 도심 외곽 생활권과 산업 기능이 맞물린 지역적 성격을 보인다."
금천구,독산4동,"독산4동은 서울 금천구 독산동 동쪽 생활권에 위치한 주거 중심 지역이다. 독산로와 남부순환로를 통해 구로·관악 방면 이동이 편리하며, 학교와 근린상가, 다세대주택이 밀집해 있다. 비교적 조용한 생활 주거지 성격이 강하다."
금천구,시흥4동,"시흥4동은 서울 금천구 시흥동 동쪽의 주거 생활권에 자리한 지역이다. 호암산과 삼성산 방면 녹지와 가까우며, 주변에 학교와 소규모 상권, 주거지가 분포한다. 산지 인접 주거지 특성과 지역 생활시설이 함께 나타난다."
금천구,시흥5동,"시흥5동은 서울 금천구 남부 시흥동 생활권에 위치한 주거 지역이다. 시흥대로와 금천구청역, 안양 방면 접근성이 좋고, 주변에 학교와 시장, 근린상권이 자리한다. 구 남부의 생활 기반과 교통 접근성을 함께 갖춘 지역이다."
노원구,중계본동,"중계본동은 서울 노원구 중계동 생활권의 중심부에 위치한 주거 지역이다. 중계근린공원과 불암산 자락, 은행사거리 학원가와 가까워 교육·생활 인프라가 발달했으며, 아파트 단지와 근린상권이 조화를 이루는 안정적인 생활권으로 알려져 있다."
노원구,공릉1동,"공릉1동은 서울 노원구 남서부에 위치한 지역으로, 공릉역과 태릉입구역을 중심으로 생활권이 형성되어 있다. 화랑대 철도공원, 경춘선숲길, 동부간선도로와 가까우며, 주거지와 소규모 상권이 함께 자리한 생활 밀착형 지역이다."
노원구,상계1동,"상계1동은 서울 노원구 북부에 위치하며 수락산과 의정부 방면에 인접한 주거 지역이다. 수락산역과 도봉로, 수락산 등산로 접근성이 좋고, 아파트 단지와 근린상권, 자연녹지가 어우러져 주거와 여가 기능이 함께 나타난다."
노원구,월계1동,"월계1동은 서울 노원구 서남부에 위치한 지역으로, 광운대역과 석계역 생활권에 가깝다. 광운대학교, 경춘선숲길, 중랑천과 인접해 있으며, 대학가와 주거지, 역세권 상권이 함께 형성된 교통 접근성 높은 지역이다."
노원구,중계1동,"중계1동은 서울 노원구 중계동 일대에 자리한 대표적인 주거·교육 생활권이다. 은행사거리 학원가와 중계근린공원, 불암산 방면이 가까우며, 대단지 아파트와 학교, 학원, 생활편의시설이 밀집해 교육 중심지 성격이 강하다."
노원구,하계1동,"하계1동은 서울 노원구 중앙부에 위치한 주거 중심 지역이다. 하계역과 중계역, 중랑천, 노원문화예술회관과 가까우며, 아파트 단지와 학교, 공공·문화시설이 균형 있게 분포해 생활 편의성이 높은 지역으로 볼 수 있다."
노원구,상계10동,"상계10동은 서울 노원구 상계동 동부 생활권에 위치한 주거 지역이다. 노원역과 마들역, 상계역 접근성이 좋고, 주변에 아파트 단지와 학교, 근린상권이 밀집해 있다. 노원 중심상권과 가까워 생활 편의와 교통 여건이 양호하다."
노원구,공릉2동,"공릉2동은 서울 노원구 동남부에 위치하며 태릉과 화랑대 일대와 가까운 지역이다. 서울과학기술대학교, 육군사관학교, 화랑대 철도공원, 경춘선숲길 등이 인접해 교육·역사·녹지 자원이 풍부한 주거 생활권이다."
노원구,상계2동,"상계2동은 서울 노원구 중심부에 가까운 상계동 생활권에 위치한다. 상계역과 노원역, 노원로 일대 접근성이 좋으며, 아파트와 다세대주택, 학교, 생활상권이 함께 분포한다. 노원 중심상권을 이용하기 편리한 주거 지역이다."
노원구,월계2동,"월계2동은 서울 노원구 월계동 일대의 주거 생활권에 위치한다. 광운대역, 월계역, 중랑천과 가까우며, 학교와 아파트 단지, 근린상권이 분포해 있다. 성북·도봉·동대문 방면으로 이동하기 좋은 교통 입지를 갖춘 지역이다."
노원구,하계2동,"하계2동은 서울 노원구 하계동 일대에 위치한 주거 중심 지역이다. 하계역과 중계역, 중랑천변 생활권에 가깝고, 아파트 단지와 학교, 공원, 생활편의시설이 잘 갖춰져 있다. 비교적 안정적인 주거 환경과 편리한 교통이 특징이다."
노원구,중계2·3동,"중계2·3동은 서울 노원구 중계동 남부 생활권에 위치한 주거·교육 지역이다. 중계역, 하계역, 은행사거리 학원가와 가까우며, 대단지 아파트와 학교, 생활상권이 밀집해 있다. 교육 수요와 생활 편의성이 함께 높은 지역이다."
노원구,월계3동,"월계3동은 서울 노원구 서쪽 월계동 생활권에 위치한 주거 지역이다. 석계역과 광운대역, 초안산과 중랑천 방면 접근성이 좋고, 아파트 단지와 학교, 근린상권이 분포한다. 자연녹지와 교통 편의가 함께 나타나는 생활권이다."
노원구,상계3·4동,"상계3·4동은 서울 노원구 북동부 수락산 자락에 위치한 지역이다. 당고개역과 상계동 주거지, 수락산 등산로가 가까우며, 자연환경과 주거지가 맞닿아 있다. 산지 인접 생활권의 성격이 강하고 근린상권과 학교가 분포한다."
노원구,중계4동,"중계4동은 서울 노원구 중계동 북동부에 위치한 주거 지역이다. 불암산 자락과 중계근린공원, 은행사거리 학원가가 가까우며, 아파트 단지와 학교, 생활상권이 조성되어 있다. 교육 환경과 녹지 접근성이 함께 강조되는 지역이다."
노원구,상계5동,"상계5동은 서울 노원구 상계동 중부에 위치한 생활권으로, 상계역과 당고개역 사이의 주거지와 가깝다. 아파트와 다세대주택, 학교, 근린상권이 분포하며, 노원 중심상권과 수락산 방면을 함께 이용할 수 있는 지역이다."
노원구,상계6·7동,"상계6·7동은 서울 노원구 중심상권과 맞닿은 상계동 생활권에 위치한다. 노원역을 중심으로 백화점, 영화관, 음식점, 병원, 업무시설이 밀집해 있으며, 대단지 주거지와 상업 기능이 결합된 노원구의 핵심 생활 중심지다."
노원구,상계8동,"상계8동은 서울 노원구 상계동 북서부에 위치한 주거 지역이다. 마들역과 노원역, 도봉구 방면 접근성이 좋고, 아파트 단지와 학교, 공원, 생활상권이 분포한다. 조용한 주거 환경과 편리한 대중교통이 함께 나타난다."
노원구,상계9동,"상계9동은 서울 노원구 상계동 북부 생활권에 위치한 주거 중심 지역이다. 마들역과 수락산역, 도봉로 접근성이 좋으며, 아파트 단지와 학교, 근린상권이 자리한다. 수락산과 중랑천 방면 여가 공간을 이용하기 편리하다."
도봉구,도봉1동,"도봉1동은 서울 도봉구 북쪽에 위치한 주거 중심 지역으로, 도봉산과 도봉산역 일대에 인접해 있다. 북한산국립공원 도봉산 지구와 도봉계곡, 등산로 접근성이 좋아 자연환경이 두드러지며, 역세권 생활시설과 주거지가 함께 형성되어 있다."
도봉구,방학1동,"방학1동은 서울 도봉구 중앙부에 위치한 생활권으로, 방학역과 도봉구청, 방학사거리 일대와 가깝다. 관공서와 근린상권, 아파트 단지와 주거지가 함께 분포하며, 도봉구의 행정·생활 편의 기능이 비교적 잘 갖춰진 지역이다."
도봉구,쌍문1동,"쌍문1동은 서울 도봉구 서남부의 주거 지역으로, 우이천과 북한산 방면 생활권에 가깝다. 쌍문역과 덕성여자대학교, 둘리뮤지엄 일대와 연계되며, 아파트와 단독주택, 근린상권이 혼재한 안정적인 주거지 성격을 보인다."
도봉구,창1동,"창1동은 서울 도봉구 남부에 위치한 지역으로, 창동역과 노원·쌍문 생활권을 잇는 입지에 있다. 지하철 1호선과 4호선 접근성이 좋고, 창동역 주변 상권과 주거단지가 형성되어 교통과 생활 편의성이 높은 지역이다."
도봉구,도봉2동,"도봉2동은 서울 도봉구 북동부에 위치한 주거 생활권으로, 도봉역과 방학천, 중랑천 일대와 가깝다. 아파트 단지와 근린생활시설이 분포하고 도봉산 방면 자연환경도 가까워, 교통 접근성과 주거 편의가 함께 나타나는 지역이다."
도봉구,방학2동,"방학2동은 서울 도봉구 서쪽에 자리한 주거 중심 지역으로, 도봉산 자락과 방학천 생활권에 인접해 있다. 주택가와 아파트, 학교, 근린상권이 함께 분포하며, 자연환경과 조용한 주거 분위기가 결합된 생활권으로 볼 수 있다."
도봉구,쌍문2동,"쌍문2동은 서울 도봉구 쌍문역 인근에 위치한 주거·상업 혼합 지역이다. 지하철 4호선 쌍문역을 중심으로 음식점, 병원, 생활 편의시설이 모여 있으며, 주변 주거지와 연계되어 유동인구와 생활 수요가 안정적인 지역이다."
도봉구,창2동,"창2동은 서울 도봉구 남동부에 위치한 주거 지역으로, 창동역과 녹천역, 중랑천 일대와 가깝다. 아파트 단지와 학교, 근린상권이 분포하며, 노원·창동 생활권과 연결되어 대중교통 이용과 일상 편의성이 좋은 편이다."
도봉구,방학3동,"방학3동은 서울 도봉구 서북부에 위치한 지역으로, 도봉산과 방학동 주거지 사이에 자리한다. 아파트와 주택가, 학교, 공원 등이 분포하며, 자연녹지와 주거 생활권이 가까워 비교적 차분한 주거 환경을 갖춘 곳이다."
도봉구,쌍문3동,"쌍문3동은 서울 도봉구 쌍문동 생활권에 속한 주거 중심 지역이다. 쌍문역과 우이천, 도봉로 주변 상권을 이용하기 좋고, 아파트와 다세대주택, 학교와 생활 편의시설이 밀집해 일상 생활 기반이 안정적으로 형성되어 있다."
도봉구,창3동,"창3동은 서울 도봉구 창동 일대의 주거 지역으로, 창동역과 쌍문역 사이 생활권에 가깝다. 주거지와 학교, 근린상권이 함께 형성되어 있으며, 도봉로와 지하철 접근성을 바탕으로 도봉구 남부 생활권을 구성하는 지역이다."
도봉구,쌍문4동,"쌍문4동은 서울 도봉구 서남쪽에 위치한 주거 지역으로, 덕성여자대학교와 우이천, 쌍문역 생활권과 가깝다. 아파트 단지와 학교, 근린상권이 분포하며, 교육시설과 생활 편의시설을 함께 이용하기 좋은 지역이다."
도봉구,창4동,"창4동은 서울 도봉구 동남부의 아파트 주거지 성격이 강한 지역이다. 창동역과 노원역 생활권을 함께 이용하기 좋고, 중랑천과 초안산 인근 녹지 접근성도 있다. 대단지 주거시설과 학교, 생활상권이 균형 있게 분포한다."
도봉구,창5동,"창5동은 서울 도봉구 창동 북동부에 위치한 주거 중심 지역으로, 창동역과 녹천역, 중랑천 일대와 가깝다. 아파트 단지와 학교, 공원, 근린상권이 분포해 생활 편의성이 높고, 도봉구와 노원구 생활권을 함께 이용하기 좋다."
동작구,대방동,"대방동은 서울 동작구 동쪽에 위치한 주거·생활 중심 지역이다. 대방역과 보라매공원, 여의도·영등포 방면 접근성이 좋고, 아파트 단지와 근린상권, 공공기관이 함께 자리해 생활 편의성이 높은 지역으로 평가된다."
동작구,흑석동,"흑석동은 서울 동작구 한강 남쪽에 위치한 지역으로, 중앙대학교와 흑석역을 중심으로 대학가와 주거지가 함께 형성되어 있다. 한강대교와 올림픽대로 접근성이 좋고, 재개발 지역과 기존 생활권이 공존하는 특징을 보인다."
동작구,노량진1동,"노량진1동은 서울 동작구 북부에 위치한 교통·상업 중심 지역이다. 노량진역과 노량진수산시장, 학원가가 인접해 유동인구가 많으며, 한강과 여의도 방면 접근성도 좋아 상업·교육·주거 기능이 복합적으로 나타난다."
동작구,신대방1동,"신대방1동은 서울 동작구 서남부에 위치한 주거 중심 지역이다. 신대방역과 보라매공원, 구로·관악 방면 생활권과 가까우며, 아파트와 다세대주택, 근린상권이 혼재해 안정적인 주거 환경과 생활 편의시설을 갖추고 있다."
동작구,사당1동,"사당1동은 서울 동작구 남부 사당역 일대에 위치한 교통 요충지이다. 지하철 2·4호선 환승역과 주요 버스 노선이 모여 강남·서초·과천 방면 이동이 편리하며, 음식점과 상가, 주거지가 밀집한 생활 상권이 발달해 있다."
동작구,상도1동,"상도1동은 서울 동작구 중앙부에 위치한 주거 중심 지역이다. 상도역과 장승배기역, 숭실대학교 생활권과 가까우며, 아파트와 다세대주택, 학교와 근린상권이 함께 분포해 동작구 내부 생활 기반이 잘 형성된 지역이다."
동작구,노량진2동,"노량진2동은 서울 동작구 북부 노량진 생활권에 속한 지역이다. 노량진역과 장승배기역 접근성이 좋고, 학원가와 전통시장, 주거지가 함께 자리한다. 여의도와 한강 방면 이동이 쉬워 교육·상업·주거 기능이 어우러진다."
동작구,신대방2동,"신대방2동은 서울 동작구 서남부 보라매공원 인근에 위치한 지역이다. 보라매역과 신대방삼거리역, 보라매병원과 가까우며, 공원·의료시설·주거지가 함께 형성되어 생활 편의성과 녹지 접근성이 좋은 지역으로 볼 수 있다."
동작구,사당2동,"사당2동은 서울 동작구 남부에 위치한 주거 지역으로, 사당역과 이수역 생활권에 가깝다. 남성사계시장과 근린상권, 학교와 주택가가 어우러져 있으며, 서초구와 관악구 방면 접근성이 좋아 생활 교통이 편리한 편이다."
동작구,상도2동,"상도2동은 서울 동작구 상도동 생활권에 위치한 주거 중심 지역이다. 상도역과 숭실대입구역, 장승배기 방면과 가까우며, 아파트와 단독·다세대주택, 학교와 생활상권이 함께 자리해 지역 주민의 일상 생활 기반이 안정적이다."
동작구,사당3동,"사당3동은 서울 동작구 남서부에 위치한 주거 지역이다. 남성역과 사당역 생활권을 이용하기 좋고, 인근에 학교와 근린상권, 주택가가 분포한다. 관악산과 서달산 방면 녹지 접근성도 있어 조용한 주거지 성격이 두드러진다."
동작구,상도3동,"상도3동은 서울 동작구 중앙부 상도동 일대에 위치한 지역이다. 장승배기역과 상도역, 신대방삼거리 방면 접근성이 있으며, 주택가와 학교, 생활상권이 밀집해 있다. 동작구 내 주거 기능이 강한 생활권으로 볼 수 있다."
동작구,사당4동,"사당4동은 서울 동작구 남부 사당동 생활권에 속한 주거 지역이다. 남성역과 이수역을 이용하기 좋고, 주택가와 아파트, 학교, 근린상권이 함께 분포한다. 서초구 방배동과 가까워 도심 및 강남권 이동이 편리한 입지다."
동작구,상도4동,"상도4동은 서울 동작구 상도동 남쪽 생활권에 위치한 주거 지역이다. 상도역, 숭실대입구역, 신대방삼거리역과 연결되는 생활권을 형성하며, 주택가와 학교, 근린상권이 조화를 이루어 일상 생활 편의성이 높은 편이다."
동작구,사당5동,"사당5동은 서울 동작구 남부에 위치한 주거 중심 지역이다. 사당역과 남성역 생활권을 함께 이용할 수 있고, 주택가와 학교, 근린상권이 밀집해 있다. 관악구와 서초구 경계와 가까워 여러 생활권을 연결하는 입지 특성을 지닌다."
마포구,공덕동,"공덕동은 서울 마포구 동부에 위치한 교통·업무 중심 지역이다. 공덕역과 마포대로, 서울서부지방법원·검찰청, 공덕시장과 인접해 직장인 유동인구가 많으며, 오피스와 아파트 단지, 생활상권이 함께 발달한 도심 배후 생활권이다."
마포구,대흥동,"대흥동은 서울 마포구 중앙부에 위치한 주거·교육 생활권이다. 대흥역과 이대역, 신촌·공덕 방면 접근성이 좋고 서강대학교, 이화여자대학교 주변 대학가와 가까워 주거지와 소규모 상권, 교육·문화 자원이 함께 형성되어 있다."
마포구,도화동,"도화동은 서울 마포구 동남부, 마포역과 공덕역 사이에 자리한 지역이다. 마포대로와 한강대로 접근성이 좋고 오피스 빌딩, 아파트 단지, 음식점과 생활상권이 밀집해 업무 기능과 주거 기능이 공존하는 마포의 대표 도심 생활권이다."
마포구,상암동,"상암동은 서울 마포구 서북부에 위치한 업무·미디어 중심 지역이다. 디지털미디어시티, 월드컵공원, 서울월드컵경기장, 하늘공원 등이 자리하며 방송·IT 관련 시설과 대규모 공원, 주거단지가 함께 조성된 현대적 생활권이다."
