gu_name,dong_name,intro
강서구,화곡동,"화곡동은 강서구 남부의 넓은 주거 생활권을 이루는 법정동이다. 화곡역, 까치산역, 강서구청 일대와 연결되며 전통시장, 골목상권, 학교와 병원이 밀집해 있다. 서부 서울의 대표적인 생활형 주거지로 꼽힌다."
강서구,내발산동,"내발산동은 강서구 중앙부 우장산과 발산역 주변에 위치한 법정동이다. 우장산공원, 발산역, 마곡지구와 가까우며 아파트 단지와 학교, 병원, 상업시설이 분포한다. 녹지와 교통, 생활 편의가 조화를 이루는 주거 지역이다."
강서구,외발산동,"외발산동은 강서구 서남부에 위치한 법정동으로, 김포공항과 마곡·발산 생활권 사이에 자리한다. 농수산식품 관련 시설과 도로 교통망, 일부 주거지가 분포하며, 도심 주거지보다는 물류·교통 배후 성격이 두드러진다."
관악구,남현동,"남현동은 관악구 동남쪽 끝에 있는 법정동으로, 사당역과 남태령, 서초구 방배동 생활권과 가깝다. 관악산 등산로와 접한 자연환경, 역세권 상업시설, 주거지가 함께 나타난다. 관악구에서 강남·서초 방면으로 이어지는 관문 성격이 뚜렷하다."
관악구,봉천동,"봉천동은 관악구 중부와 동부의 넓은 생활권을 이루는 대표 법정동이다. 서울대입구역, 봉천역, 낙성대역과 관악구청, 봉천동 상권이 위치해 교통·행정·상업 기능이 집중되어 있다. 주거지와 대학가, 생활상권이 복합적으로 발달한 지역이다."
관악구,신림동,"신림동은 관악구 서부와 남부의 큰 생활권을 이루는 법정동이다. 신림역 상권, 관악산 인접 주거지, 서울대학교 주변 대학가 기능이 함께 나타나며 음식점, 학원, 오피스텔, 다세대주택이 밀집해 있다. 서남권의 대표적인 청년·생활 상권 지역이다."
광진구,능동,"능동은 서울 광진구 북서부에 위치한 법정동으로, 서울어린이대공원과 능동로 일대가 대표적이다. 어린이대공원역과 군자역 접근성이 좋고 공원, 대학가, 생활상권이 가까워 여가·교육·주거 기능이 함께 나타나는 지역이다."
광진구,광장동,"광장동은 서울 광진구 동쪽 한강변에 자리한 법정동이다. 광나루역, 아차산, 한강공원, 워커힐 일대와 가까워 자연환경과 도시 생활 편의가 결합되어 있다. 대규모 아파트 단지와 교육시설이 분포해 주거지 성격이 뚜렷하다."
광진구,구의동,"구의동은 서울 광진구 중동부에 위치한 법정동으로, 구의역과 강변역, 동서울터미널 생활권을 포함한다. 광진구청, 테크노마트, 한강변과 가까우며 주거지와 상업·교통 기능이 복합적으로 형성된 광진구의 중심 생활권 중 하나다."
광진구,군자동,"군자동은 서울 광진구 서부에 위치한 법정동으로, 군자역과 능동로를 중심으로 생활권이 형성되어 있다. 세종대학교, 어린이대공원, 중곡동·능동 상권과 가까워 대학가와 주거지, 근린상권이 함께 발달한 지역이다."
광진구,자양동,"자양동은 서울 광진구 남부 한강변과 건대입구 생활권에 걸쳐 있는 법정동이다. 뚝섬유원지, 한강공원, 건대 상권, 자양로 일대가 가까우며 아파트 단지와 상업시설, 여가 공간이 함께 형성된 주거·상업 혼합 지역이다."
광진구,중곡동,"중곡동은 서울 광진구 북부에 위치한 법정동으로, 중곡역과 아차산역, 용마산로 일대를 중심으로 생활권이 형성된다. 주택가와 학교, 병원, 근린상권이 분포하고 아차산·용마산과 가까워 주거 안정성과 자연 접근성이 함께 나타난다."
광진구,화양동,"화양동은 서울 광진구 건대입구 일대에 위치한 법정동이다. 건국대학교, 건대입구역, 로데오거리, 먹자골목 등이 가까워 젊은 유동인구가 많고 음식점, 카페, 문화시설이 밀집한 광진구의 대표 대학가·상업 지역이다."
구로구,궁동,"궁동은 서울 구로구 남서부에 위치한 법정동으로, 수궁동 생활권의 중심에 해당한다. 온수역과 오류동, 천왕산 일대와 가까우며, 주거지와 학교, 근린상권이 자리한다. 비교적 조용한 주거 환경과 녹지 접근성이 특징이다."
구로구,항동,"항동은 서울 구로구 남서쪽 끝에 위치한 법정동으로, 부천시와 경계를 이룬다. 푸른수목원과 항동철길, 천왕산 주변 녹지가 가까워 자연 친화적 이미지가 강하며, 공동주택 단지 조성과 함께 신흥 주거지로 변화한 지역이다."
구로구,개봉동,"개봉동은 서울 구로구 중부에 넓게 자리한 법정동으로, 개봉역과 경인로를 중심으로 생활권이 형성되어 있다. 아파트와 다세대주택, 학교, 시장과 근린상권이 분포하며, 구로구의 대표적인 주거 지역 중 하나로 볼 수 있다."
구로구,고척동,"고척동은 서울 구로구 중북부에 위치한 법정동으로, 고척스카이돔과 안양천, 고척근린공원이 주요 인지 요소다. 주거지와 체육·문화시설, 시장과 생활상권이 함께 자리해 구로구 내 생활·여가 기능이 두드러지는 지역이다."
구로구,구로동,"구로동은 서울 구로구의 중심 법정동으로, 구로역과 남구로역, 구로디지털단지 생활권을 포함한다. 전통시장, 업무시설, IT 산업단지, 아파트와 다세대주택이 혼재해 주거·상업·산업 기능이 복합적으로 나타나는 지역이다."
구로구,오류동,"오류동은 서울 구로구 서부에 위치한 법정동으로, 오류동역과 경인로를 중심으로 생활권이 형성되어 있다. 오래된 주거지와 시장, 학교, 근린상권이 자리하며, 천왕동·항동 방면 녹지와도 가까운 서남권 주거 지역이다."
구로구,온수동,"온수동은 서울 구로구 남서부에 위치한 법정동으로, 온수역을 중심으로 부천시와 연결되는 교통 입지를 가진다. 주거지와 학교, 소규모 상권이 분포하고, 궁동·오류동·천왕동 생활권과 맞닿아 비교적 차분한 주거 환경을 보인다."
구로구,천왕동,"천왕동은 서울 구로구 남서부에 위치한 법정동으로, 천왕역과 천왕산 주변 생활권을 중심으로 한다. 대규모 아파트 단지와 학교, 공원, 녹지 공간이 조성되어 있으며, 자연환경과 주거 기능이 결합된 지역으로 평가된다."
구로구,가리봉동,"가리봉동은 서울 구로구 동쪽에 위치한 법정동으로, 가산디지털단지와 구로디지털단지 사이에 자리한다. 다문화 상권과 소규모 주거지, 산업단지 배후 기능이 함께 나타나며, 서울 서남권의 변화된 도시 경관을 보여주는 지역이다."
구로구,신도림동,"신도림동은 서울 구로구 북동부의 법정동으로, 신도림역을 중심으로 교통과 상업 기능이 집중된 지역이다. 지하철 1·2호선 환승역, 대형 쇼핑시설, 업무시설, 고층 주거단지가 밀집해 서남권의 대표 복합 생활권으로 꼽힌다."
금천구,가산동,"가산동은 서울 금천구 북서쪽에 위치한 법정동으로, 가산디지털단지와 가산디지털단지역을 중심으로 업무·산업 기능이 발달했다. 지식산업센터, 아울렛, 음식점과 상업시설이 밀집해 직장인 유동인구가 많고 서울 서남권 산업 거점의 성격이 강하다."
금천구,독산동,"독산동은 서울 금천구 중앙부에 넓게 자리한 법정동으로, 주거지와 상업지, 일부 업무·산업 기능이 함께 나타난다. 독산역과 금천구청역, 시흥대로와 가까우며, 학교와 시장, 생활편의시설이 분포해 지역 주민의 일상 생활권이 잘 형성되어 있다."
금천구,시흥동,"시흥동은 서울 금천구 남부에 위치한 법정동으로, 금천구청과 시흥사거리, 호암산 일대 생활권을 포함하는 지역이다. 주거지와 근린상권, 공공기관, 산지 인접 녹지가 함께 분포하며 금천구 남부의 생활 중심지 성격을 지닌다."
노원구,공릉동,"공릉동은 서울 노원구 동남부에 위치한 법정동으로, 공릉역과 태릉입구역, 화랑대역 생활권을 포함한다. 서울과학기술대학교, 경춘선숲길, 화랑대 철도공원, 태릉 일대가 가까워 대학가와 주거지, 녹지 자원이 함께 발달한 지역이다."
노원구,상계동,"상계동은 서울 노원구 북부와 중심부에 걸쳐 있는 대표 주거 지역이다. 노원역, 상계역, 마들역, 수락산역 등이 지나며, 노원 중심상권과 수락산·불암산 생활권이 인접한다. 대단지 아파트와 상업·교육·교통 기능이 밀집해 있다."
노원구,월계동,"월계동은 서울 노원구 서남부에 위치한 법정동으로, 광운대역과 월계역, 석계역 생활권과 맞닿아 있다. 광운대학교, 중랑천, 초안산, 경춘선숲길이 가까우며, 대학가와 주거지, 역세권 생활상권이 함께 형성된 지역이다."
노원구,중계동,"중계동은 서울 노원구 중앙부에 위치한 법정동으로, 교육·주거 기능이 강한 지역이다. 은행사거리 학원가, 중계근린공원, 불암산 자락과 가까우며, 대단지 아파트와 학교, 학원, 생활편의시설이 밀집해 노원구의 주요 교육 생활권으로 알려져 있다."
노원구,하계동,"하계동은 서울 노원구 중앙 남부에 위치한 법정동으로, 하계역과 중계역, 중랑천 생활권에 가깝다. 아파트 단지와 학교, 노원문화예술회관, 공원과 생활상권이 분포해 있으며, 교통과 주거 편의가 안정적으로 갖춰진 지역이다."
도봉구,창동,"창동은 서울 도봉구 남동부에 위치한 법정동으로, 창동역을 중심으로 교통과 상업 기능이 발달한 지역이다. 지하철 1호선·4호선 환승 접근성이 좋고, 창동역 주변 상권과 아파트 단지, 중랑천 생활권이 함께 형성되어 있다."
도봉구,도봉동,"도봉동은 서울 도봉구 북부에 위치한 법정동으로, 도봉산과 도봉역, 도봉산역 일대가 가까운 지역이다. 북한산국립공원 도봉산 지구와 등산로, 계곡 등 자연자원이 풍부하며, 주거지와 역세권 생활시설이 함께 자리한다."
도봉구,방학동,"방학동은 서울 도봉구 중앙·서부에 걸쳐 있는 법정동으로, 방학역과 도봉구청, 도봉산 방면 생활권에 가깝다. 아파트와 주택가, 학교, 근린상권이 넓게 분포하며, 행정 기능과 주거 기능이 함께 나타나는 지역이다."
도봉구,쌍문동,"쌍문동은 서울 도봉구 서남부에 위치한 법정동으로, 쌍문역과 우이천, 덕성여자대학교 일대와 가깝다. 주거지와 생활상권, 교육시설이 함께 형성되어 있으며, 둘리뮤지엄 등 지역 인지도를 높이는 문화 요소도 갖추고 있다."
동작구,본동,"본동은 서울 동작구 북부 한강 남쪽에 위치한 법정동이다. 노량진역과 한강대교, 노들역 생활권과 가까우며, 주거지와 소규모 상권이 함께 형성되어 있다. 여의도와 용산 방면 접근성이 좋아 도심 배후 주거지 성격을 지닌다."
동작구,대방동,"대방동은 서울 동작구 동쪽에 위치한 법정동으로, 대방역과 보라매공원, 여의도·영등포 방면 접근성이 좋은 지역이다. 아파트와 주택가, 공공기관, 생활상권이 함께 자리해 주거 기능과 생활 편의성이 두드러진다."
동작구,동작동,"동작동은 서울 동작구 서쪽 한강변과 국립서울현충원 일대에 위치한 법정동이다. 동작역과 이수교차로, 반포·서초 방면과 가까우며, 대규모 녹지와 역사·추모 공간, 주거지가 어우러진 차분한 지역이다."
동작구,사당동,"사당동은 서울 동작구 남부의 대표 주거·교통 생활권이다. 사당역과 이수역, 남성역을 중심으로 강남·서초·과천 방면 이동이 편리하고, 주택가와 아파트, 전통시장과 근린상권이 함께 발달해 있다."
동작구,상도동,"상도동은 서울 동작구 중앙부에 넓게 자리한 법정동이다. 상도역, 숭실대입구역, 장승배기역 생활권과 연결되며, 숭실대학교와 학교, 주거지, 근린상권이 분포한다. 동작구의 대표적인 주거 중심 지역이다."
동작구,흑석동,"흑석동은 서울 동작구 북서부 한강 남쪽에 위치한 법정동이다. 중앙대학교와 흑석역, 한강대교와 가까워 대학가와 주거지 성격이 함께 나타난다. 한강 접근성과 도심 이동성이 좋아 변화가 활발한 지역이다."
동작구,노량진동,"노량진동은 서울 동작구 북부의 교통·상업 중심 법정동이다. 노량진역, 노량진수산시장, 학원가가 밀집해 유동인구가 많으며, 여의도와 한강 방면 접근성이 좋아 교육·상업·주거 기능이 복합적으로 형성되어 있다."
동작구,신대방동,"신대방동은 서울 동작구 서남부에 위치한 법정동으로, 보라매공원과 보라매병원, 신대방역 생활권과 가깝다. 주거지와 생활상권, 녹지와 의료시설이 함께 분포해 실거주 편의성이 높은 지역으로 볼 수 있다."
동작구,상도1동,"상도1동은 서울 동작구 상도동 생활권에 속한 법정동으로, 상도역과 장승배기역, 숭실대학교 일대와 가깝다. 주거지와 학교, 근린상권이 함께 형성되어 있으며, 동작구 중앙부의 생활 기반을 이루는 지역이다."
마포구,중동,"중동은 서울 마포구 서북부에 위치한 법정동으로, 성산동과 상암동 생활권 사이에 자리한다. 월드컵공원과 성산로, 디지털미디어시티 방면 접근성이 좋으며, 주거지와 학교, 근린상권이 분포한 조용한 생활권 성격을 보인다."
마포구,공덕동,"공덕동은 서울 마포구 동부의 대표 업무·교통 중심 법정동이다. 공덕역 환승역세권과 마포대로를 중심으로 오피스, 법조 관련 시설, 음식점과 생활상권이 밀집해 있으며, 아파트 단지도 많아 직주근접 성격이 강하다."
마포구,구수동,"구수동은 서울 마포구 한강 북쪽에 위치한 소규모 법정동이다. 광흥창역과 서강대교, 창전·신수동 생활권과 가깝고 한강변 주거지와 근린상권을 이용하기 편리하다. 조용한 주거 환경과 도심 접근성이 함께 나타난다."
마포구,당인동,"당인동은 서울 마포구 서강동 생활권에 속한 한강 인접 법정동이다. 상수역, 합정역, 서강대교와 가까우며 당인리발전소 부지와 한강변 입지가 지역의 특징이다. 홍대·상수 상권과 주거지가 맞닿은 지역이다."
마포구,대흥동,"대흥동은 서울 마포구 중앙부에 위치한 법정동으로, 대흥역과 신촌·공덕 생활권 사이에 자리한다. 서강대학교와 이화여자대학교, 마포아트센터 주변과 가까워 교육·문화 자원과 주거지, 생활상권이 함께 형성되어 있다."
마포구,도화동,"도화동은 서울 마포구 동남부에 위치한 법정동으로, 마포역과 공덕역 사이 마포대로 주변에 자리한다. 오피스 빌딩과 아파트 단지, 음식점이 밀집해 있으며 한강과 여의도 접근성이 좋아 업무·주거 기능이 함께 발달했다."
마포구,동교동,"동교동은 서울 마포구 홍대입구역 일대에 위치한 법정동이다. 홍대입구역, 경의선숲길, 연남동·서교동 상권과 가까워 카페, 음식점, 숙박시설, 문화공간이 많다. 젊은 유동인구와 관광 수요가 높은 지역이다."
마포구,마포동,"마포동은 서울 마포구 한강 북쪽, 마포역 인근에 위치한 법정동이다. 마포대교와 여의도 접근성이 좋고 오피스, 음식점, 한강변 주거지가 함께 분포한다. 한강 조망과 도심 업무 기능이 결합된 입지가 특징이다."
마포구,망원동,"망원동은 서울 마포구 서쪽에 위치한 법정동으로, 망원역과 망원시장, 망원한강공원을 중심으로 생활권이 형성되어 있다. 전통시장과 골목상권, 카페거리와 주거지가 어우러져 지역성과 방문 수요가 모두 높은 곳이다."
마포구,상수동,"상수동은 서울 마포구 한강 북쪽과 홍대 상권 사이에 위치한 법정동이다. 상수역과 서강대교, 홍익대학교 주변과 가까우며 카페, 공연장, 음식점, 문화공간이 많다. 젊은 문화와 한강 접근성이 결합된 지역이다."
마포구,상암동,"상암동은 서울 마포구 서북부의 대규모 업무·문화 중심 법정동이다. 디지털미디어시티, 방송사와 IT 기업, 월드컵공원, 서울월드컵경기장이 자리해 미디어 산업과 공원·주거 기능이 함께 조성된 지역이다."
마포구,서교동,"서교동은 서울 마포구 홍대 일대의 핵심 법정동이다. 홍대입구역과 홍익대학교, 홍대거리, 합정·상수 상권과 가까우며 공연장, 음식점, 카페, 디자인 관련 업종이 밀집해 서울의 대표 문화상권으로 알려져 있다."
마포구,성산동,"성산동은 서울 마포구 서북부에 위치한 법정동으로, 마포구청역과 월드컵경기장, 월드컵공원 생활권과 가깝다. 주거지와 학교, 근린상권이 넓게 분포하며 상암동 업무지구와 망원·홍대 상권을 연결하는 입지다."
마포구,신수동,"신수동은 서울 마포구 남동부에 위치한 법정동이다. 광흥창역과 대흥역, 서강대학교 주변과 가까우며 한강변과 마포대로 접근성이 좋다. 아파트, 다세대주택, 생활상권이 함께 형성된 도심형 주거지다."
마포구,신정동,"신정동은 서울 마포구 한강 북쪽에 위치한 소규모 법정동으로, 광흥창역과 서강대교 일대와 가깝다. 한강변 주거지와 근린상권, 서강동 생활권을 함께 이용할 수 있으며 비교적 조용한 주거 환경이 특징이다."
마포구,아현동,"아현동은 서울 마포구 동쪽에 위치한 법정동으로, 아현역과 애오개역, 공덕역 접근성이 좋다. 아파트 단지와 학교, 생활상권이 분포하고 충정로·신촌·공덕 업무지구와 가까워 도심 접근성이 높은 주거 지역이다."
마포구,연남동,"연남동은 서울 마포구 북동부, 홍대입구역과 경의선숲길 북쪽에 위치한 법정동이다. 카페, 음식점, 독립 상점이 밀집한 골목상권과 주거지가 어우러져 있으며, 산책과 외식 수요가 많은 개성 있는 지역이다."
마포구,염리동,"염리동은 서울 마포구 공덕과 대흥 사이에 위치한 법정동이다. 대흥역, 공덕역, 마포대로 접근성이 좋고 아파트 단지와 학교, 근린상권이 분포한다. 도심 업무지구와 대학가를 함께 이용할 수 있는 생활권이다."
마포구,용강동,"용강동은 서울 마포구 한강 북쪽, 마포역과 공덕역 사이에 위치한 법정동이다. 음식점 거리와 오피스, 아파트 단지가 함께 자리해 직장인 상권과 주거 기능이 공존한다. 한강과 여의도 접근성도 좋은 편이다."
마포구,창전동,"창전동은 서울 마포구 서강대학교와 홍익대학교 사이에 위치한 법정동이다. 광흥창역, 신촌·홍대 생활권과 가까우며 대학가 주거지와 소규모 상권이 함께 형성되어 있다. 교육·문화 분위기와 생활 편의가 공존한다."
마포구,토정동,"토정동은 서울 마포구 한강 북쪽, 마포역과 광흥창역 사이에 위치한 법정동이다. 한강변과 마포대로 접근성이 좋고 주거지, 음식점, 근린상권이 분포한다. 도심과 여의도 방면 이동이 편리한 생활권이다."
마포구,하중동,"하중동은 서울 마포구 서강동 생활권에 속한 소규모 법정동이다. 광흥창역과 상수역, 서강대교와 가까워 한강과 홍대·상수 상권을 함께 이용하기 좋다. 주거지와 근린상권이 혼재한 도심형 생활 지역이다."
마포구,합정동,"합정동은 서울 마포구 서남부에 위치한 법정동으로, 합정역과 양화대교, 홍대·상수·망원 상권과 가깝다. 복합상업시설, 카페, 음식점, 문화공간과 주거지가 밀집해 활발한 유동인구를 보이는 지역이다."
마포구,현석동,"현석동은 서울 마포구 한강 북쪽에 자리한 법정동으로, 광흥창역과 서강대교, 한강변 생활권과 가깝다. 아파트와 주거지가 중심을 이루며 한강 접근성과 조용한 주거 환경, 마포·신촌 방면 접근성이 특징이다."
마포구,노고산동,"노고산동은 서울 마포구 신촌역과 대흥역 사이에 위치한 법정동이다. 신촌 대학가와 서강대학교, 이화여자대학교 생활권과 가까워 음식점, 학원, 원룸, 소규모 상권이 발달한 대학가 배후 지역이다."
마포구,신공덕동,"신공덕동은 서울 마포구 공덕역 북쪽에 위치한 법정동이다. 공덕역 환승역세권과 마포대로, 아현·염리 생활권과 가깝고 아파트 단지와 업무시설, 근린상권이 함께 분포해 직주근접성이 좋은 지역이다."
서초구,내곡동,"내곡동은 서초구 남동쪽에 위치한 법정동으로, 청계산과 헌릉로 주변의 녹지·주거 성격이 강한 지역이다. 내곡지구와 세곡·양재 방면 생활권이 이어지며, 도심 접근성과 자연환경을 함께 갖춘 외곽 주거지로 볼 수 있다."
서초구,반포동,"반포동은 서초구 북부 한강 남쪽에 위치한 대표 법정동이다. 반포한강공원, 고속터미널, 센트럴시티, 서래마을 등이 가까우며, 대단지 아파트와 상업시설, 교통 거점이 함께 형성된 강남권 핵심 주거지다."
서초구,방배동,"방배동은 서초구 서남부에 위치한 법정동으로, 방배역·내방역·이수역·사당역 생활권과 맞닿아 있다. 아파트와 단독주택, 근린상권이 넓게 분포하며, 서초와 동작을 잇는 주거 중심 지역의 성격이 강하다."
서초구,서초동,"서초동은 서초구의 중심 법정동으로, 강남역·교대역·남부터미널역 일대를 포함하는 업무·상업·법조 중심지다. 서울중앙지방법원, 예술의전당, 서울교대 등이 가까워 행정·문화·교육 기능이 복합적으로 나타난다."
서초구,신원동,"신원동은 서초구 남동부 청계산 자락과 인접한 법정동이다. 원지동, 내곡동, 양재동 생활권과 이어지며, 녹지와 저층 주거지, 도로 접근성이 결합된 지역으로 도심 외곽의 조용한 생활환경이 특징이다."
서초구,양재동,"양재동은 서초구 동남부에 위치한 법정동으로, 양재역과 양재시민의숲, 양재천 일대가 대표적이다. 업무시설, 주거지, 음식점, 녹지공간이 함께 분포하며, 강남권과 성남 방면을 잇는 교통 입지가 좋다."
서초구,염곡동,"염곡동은 서초구 동남쪽 헌릉로와 양재대로 주변에 위치한 법정동이다. 코트라와 양재시민의숲, 내곡·양재 생활권이 가까우며, 업무시설과 저층 주거지, 녹지축이 함께 나타나는 비교적 한적한 지역이다."
서초구,우면동,"우면동은 서초구 남부 우면산과 양재천 사이에 위치한 법정동이다. 우면산 자연공원, 양재시민의숲, 서초구 남부 주거단지와 가까우며, 녹지와 연구·업무시설, 아파트 단지가 어우러진 생활권이다."
서초구,원지동,"원지동은 서초구 남동부 청계산입구와 서울추모공원 인근에 위치한 법정동이다. 경부고속도로와 헌릉로 접근성이 있고, 청계산 등산로와 자연녹지가 가까워 도심 외곽의 녹지·교통 거점 성격을 지닌다."
서초구,잠원동,"잠원동은 서초구 북부 한강변에 위치한 법정동이다. 잠원한강공원, 신사동·반포동 생활권, 잠원역과 가까우며, 아파트 단지와 생활상권이 발달해 한강 여가와 강남권 주거 기능이 결합된 지역이다."
서대문구,합동,"합동은 서대문구 동남부 충정로 생활권에 위치한 소규모 법정동이다. 충정로역과 서대문역, 서울역 방면 접근성이 좋고, 업무시설과 주거지, 근린상권이 인접해 도심 배후 생활권의 성격을 지닌다."
서대문구,냉천동,"냉천동은 서대문구 동쪽에 위치한 법정동으로, 서대문역과 독립문역, 영천시장 일대와 가깝다. 주거지와 학교, 근린상권이 함께 분포하며, 도심 업무지구와 역사·문화 시설을 함께 이용하기 쉬운 입지를 보인다."
서대문구,대신동,"대신동은 서대문구 신촌·이대 생활권에 위치한 법정동이다. 이화여자대학교와 신촌역, 이대역 주변 상권과 가까우며, 대학가 특유의 음식점·카페·상업시설과 주거지가 혼재해 젊은 유동인구가 많은 지역이다."
서대문구,대현동,"대현동은 서대문구 남동부 이대역 일대에 자리한 법정동이다. 이화여자대학교와 이대 상권을 중심으로 패션·음식점·카페가 밀집해 있으며, 신촌과 아현 방면 접근성이 좋아 대학가와 상업 기능이 두드러진다."
서대문구,미근동,"미근동은 서대문구 충정로와 서대문역 사이에 위치한 도심 법정동이다. 경찰청과 업무시설, 학교와 근린상권이 가까우며, 광화문·서울역·충정로 업무지구를 연결하는 입지로 직장인 유동인구가 많은 편이다."
서대문구,봉원동,"봉원동은 서대문구 안산 자락에 위치한 법정동으로, 봉원사와 연세대학교 뒤편 녹지축과 가깝다. 주거지와 산지 경관이 함께 나타나며, 신촌·연희동 생활권과 인접해 조용한 주거 환경과 자연 접근성이 특징이다."
서대문구,신촌동,"신촌동은 서대문구의 대표 대학가 법정동으로, 연세대학교와 신촌역 일대를 중심으로 상업·문화 기능이 발달했다. 음식점, 카페, 공연장, 학원과 숙박시설이 밀집해 청년층과 방문객의 유동이 많은 지역이다."
서대문구,연희동,"연희동은 서대문구 북서부의 주거 중심 법정동으로, 홍제천과 안산 자락, 연남동·신촌 생활권과 가깝다. 단독주택과 빌라, 근린상권이 어우러져 있으며, 개성 있는 식당과 카페가 늘어 조용한 주거지와 생활상권이 공존한다."
서대문구,영천동,"영천동은 서대문구 독립문역과 서대문역 사이에 위치한 법정동이다. 영천시장과 독립문공원, 서대문형무소역사관이 가까워 생활상권과 역사문화 자원이 함께 나타나며, 도심 접근성이 좋은 주거·상업 혼합 지역이다."
서대문구,옥천동,"옥천동은 서대문구 천연동 생활권에 속한 소규모 법정동으로, 독립문역과 서대문역, 안산 자락과 가깝다. 주거지와 학교, 근린상권이 인접해 있으며, 역사문화 시설과 도심 업무지구를 함께 이용할 수 있는 입지를 지닌다."
서대문구,창천동,"창천동은 서대문구 신촌역 일대에 위치한 법정동으로, 연세대학교와 신촌 상권을 중심으로 유동인구가 많은 지역이다. 음식점, 카페, 공연장, 학원과 상업시설이 밀집해 대학가와 청년 문화의 이미지가 강하다."
서대문구,천연동,"천연동은 서대문구 동쪽 독립문역 주변에 위치한 법정동이다. 독립문공원, 서대문형무소역사관, 안산 자락과 인접해 역사·문화·녹지 자원이 풍부하며, 주거지와 생활상권이 함께 형성되어 있다."
서대문구,현저동,"현저동은 서대문구 독립문과 안산 자락 사이에 위치한 법정동이다. 독립문공원과 서대문형무소역사관, 무악재역·독립문역이 가까워 역사문화 경관이 뚜렷하고, 주변 주거지와 녹지 접근성이 함께 나타난다."
서대문구,홍은동,"홍은동은 서대문구 북부의 홍제천과 백련산, 북한산 방면에 가까운 법정동이다. 홍제역과 내부순환로 접근성이 있으며, 아파트와 주택가, 학교와 생활상권이 넓게 분포해 자연환경과 주거 기능이 결합된 지역이다."
서대문구,홍제동,"홍제동은 서대문구 북동부 통일로를 따라 형성된 법정동이다. 홍제역과 무악재역, 인왕산·안산·홍제천이 가까워 교통과 자연 접근성이 좋고, 아파트 단지와 전통적인 주거지, 생활상권이 함께 발달해 있다."
서대문구,남가좌동,"남가좌동은 서대문구 서부 가좌 생활권에 위치한 법정동이다. 가좌역, 홍제천, 명지대학교와 가까우며, 가재울뉴타운을 비롯한 아파트 단지와 학교, 근린상권이 분포해 서북권 주거지 성격이 강하다."
서대문구,북가좌동,"북가좌동은 서대문구 북서부에 위치한 법정동으로, 불광천과 증산·수색 생활권에 인접한다. 아파트와 다세대주택, 학교와 생활상권이 함께 자리하며, 은평구와 마포구 방면 접근성이 좋은 주거 지역이다."
서대문구,북아현동,"북아현동은 서대문구 남동부 아현·이대 생활권에 위치한 법정동이다. 아현역과 이대역, 신촌 상권이 가까우며, 재개발 아파트 단지와 기존 주거지가 혼재해 도심 접근성이 좋은 주거지 성격을 보인다."
서대문구,충정로2가,"충정로2가는 서대문구 동남부 충정로역 인근에 위치한 법정동이다. 서울역, 서대문역, 광화문 방면 접근성이 좋고, 업무시설과 주거시설, 학교와 근린상권이 밀집해 도심 배후의 업무·생활 기능이 함께 나타난다."
서대문구,충정로3가,"충정로3가는 서대문구 충정로역 주변에 자리한 법정동으로, 도심 업무지구와 서울역·마포 방면을 잇는 입지에 있다. 오피스와 주거시설, 음식점과 생활상권이 함께 분포해 직주근접형 도심 생활권의 성격이 강하다."
성동구,도선동,"도선동은 서울 성동구 왕십리역 인근에 위치한 법정동으로, 왕십리도선동 생활권의 중심부에 속한다. 왕십리역, 성동구청, 청계천 방면과 가까워 교통과 업무 접근성이 높고, 주거지와 상업시설이 함께 분포한다."
성동구,마장동,"마장동은 서울 성동구 북서부에 위치한 법정동으로, 마장축산물시장과 마장역 일대가 잘 알려져 있다. 청계천과 왕십리, 동대문 방면이 가까워 전통 상권과 주거지, 생활 편의시설이 함께 형성된 지역이다."
성동구,사근동,"사근동은 서울 성동구 북부에 자리한 법정동으로, 한양대학교와 왕십리역, 중랑천 인근 생활권과 맞닿아 있다. 대학가 분위기와 주거지가 공존하며, 청계천과 중랑천을 이용한 보행·여가 접근성도 갖춘 지역이다."
성동구,송정동,"송정동은 서울 성동구 동쪽 중랑천변에 위치한 법정동이다. 군자교와 장한평, 군자역 방면 생활권과 가깝고, 중랑천 산책로를 중심으로 주거지와 근린상권이 형성되어 비교적 차분한 생활 환경을 보인다."
성동구,옥수동,"옥수동은 서울 성동구 남서부 한강변과 남산 자락 사이에 위치한 법정동이다. 옥수역과 금호·한남 생활권이 가깝고, 한강공원과 달맞이봉공원 등 녹지 접근성이 좋아 주거 선호도가 높은 지역이다."
성동구,용답동,"용답동은 서울 성동구 동북부 청계천·중랑천 인근에 위치한 법정동이다. 용답역과 장한평 자동차 관련 상권, 동대문·광진 방면 도로망이 가까워 주거지와 교통·상업 기능이 함께 나타나는 지역이다."
성동구,응봉동,"응봉동은 서울 성동구 남동부 한강과 중랑천이 만나는 지점 가까이에 위치한 법정동이다. 응봉산, 응봉역, 한강변 산책로가 가까워 조망과 여가 환경이 좋고, 아파트 단지를 중심으로 주거 기능이 발달해 있다."
성동구,행당동,"행당동은 서울 성동구 중심부에 위치한 법정동으로, 왕십리역과 행당역, 한양대학교 생활권이 가깝다. 대단지 아파트와 학교, 상업시설, 공공기관이 함께 자리해 성동구의 대표적인 주거·생활 중심지 역할을 한다."
